nearest_station_id,nearest_station_name,Date,Time,Vehiculos
1,Albany County HD,04/07/2018,10:00-11:00AM,935
1,Albany County HD,04/08/2018,10:00-11:00AM,574
1,Albany County HD,04/09/2018,10:00-11:00AM,1216
1,Albany County HD,04/10/2018,10:00-11:00AM,1117
1,Albany County HD,04/11/2018,10:00-11:00AM,843
1,Albany County HD,04/12/2018,10:00-11:00AM,773
1,Albany County HD,04/13/2018,10:00-11:00AM,1123
1,Albany County HD,04/14/2018,10:00-11:00AM,1096
1,Albany County HD,04/15/2018,10:00-11:00AM,1255
1,Albany County HD,09/30/2017,10:00-11:00AM,867
1,Albany County HD,10/01/2017,10:00-11:00AM,754
1,Albany County HD,10/02/2017,10:00-11:00AM,840
1,Albany County HD,10/03/2017,10:00-11:00AM,1000
1,Albany County HD,10/04/2017,10:00-11:00AM,1005
1,Albany County HD,10/05/2017,10:00-11:00AM,981
1,Albany County HD,10/06/2017,10:00-11:00AM,997
1,Albany County HD,10/07/2017,10:00-11:00AM,2791
1,Albany County HD,10/08/2017,10:00-11:00AM,1868
1,Albany County HD,10/09/2017,10:00-11:00AM,1132
1,Albany County HD,10/10/2017,10:00-11:00AM,1527
1,Albany County HD,10/11/2017,10:00-11:00AM,1532
1,Albany County HD,10/12/2017,10:00-11:00AM,1592
1,Albany County HD,10/13/2017,10:00-11:00AM,1382
1,Albany County HD,10/14/2017,10:00-11:00AM,1416
1,Albany County HD,10/15/2017,10:00-11:00AM,1281
1,Albany County HD,11/04/2017,10:00-11:00AM,2185
1,Albany County HD,11/05/2017,10:00-11:00AM,1932
1,Albany County HD,11/06/2017,10:00-11:00AM,2488
1,Albany County HD,11/07/2017,10:00-11:00AM,2407
1,Albany County HD,11/08/2017,10:00-11:00AM,1310
1,Albany County HD,11/09/2017,10:00-11:00AM,2856
1,Albany County HD,11/10/2017,10:00-11:00AM,2952
1,Albany County HD,11/11/2017,10:00-11:00AM,2124
1,Albany County HD,11/12/2017,10:00-11:00AM,1992
5,Loudonville,09/09/2017,10:00-11:00AM,1176
5,Loudonville,09/10/2017,10:00-11:00AM,1186
5,Loudonville,09/11/2017,10:00-11:00AM,1097
5,Loudonville,09/12/2017,10:00-11:00AM,1389
5,Loudonville,09/13/2017,10:00-11:00AM,1139
5,Loudonville,09/14/2017,10:00-11:00AM,1299
5,Loudonville,09/15/2017,10:00-11:00AM,1317
5,Loudonville,09/16/2017,10:00-11:00AM,1118
5,Loudonville,09/17/2017,10:00-11:00AM,860
5,Loudonville,09/23/2017,10:00-11:00AM,960
5,Loudonville,09/24/2017,10:00-11:00AM,765
5,Loudonville,09/25/2017,10:00-11:00AM,936
5,Loudonville,09/26/2017,10:00-11:00AM,854
5,Loudonville,09/27/2017,10:00-11:00AM,860
5,Loudonville,09/28/2017,10:00-11:00AM,864
5,Loudonville,09/29/2017,10:00-11:00AM,863
5,Loudonville,09/30/2017,10:00-11:00AM,1009
5,Loudonville,10/01/2017,10:00-11:00AM,790
5,Loudonville,11/11/2017,10:00-11:00AM,609
5,Loudonville,11/12/2017,10:00-11:00AM,445
5,Loudonville,11/13/2017,10:00-11:00AM,444
5,Loudonville,11/14/2017,10:00-11:00AM,549
5,Loudonville,11/15/2017,10:00-11:00AM,441
5,Loudonville,11/16/2017,10:00-11:00AM,508
5,Loudonville,11/17/2017,10:00-11:00AM,485
5,Loudonville,11/18/2017,10:00-11:00AM,555
5,Loudonville,11/19/2017,10:00-11:00AM,411
6,PS 274,03/03/2018,10:00-11:00AM,802
6,PS 274,03/04/2018,10:00-11:00AM,621
6,PS 274,03/05/2018,10:00-11:00AM,763
6,PS 274,03/06/2018,10:00-11:00AM,848
6,PS 274,03/09/2018,10:00-11:00AM,777
6,PS 274,03/10/2018,10:00-11:00AM,744
6,PS 274,03/11/2018,10:00-11:00AM,577
6,PS 274,03/12/2018,10:00-11:00AM,778
6,PS 274,03/13/2018,10:00-11:00AM,714
6,PS 274,03/14/2018,10:00-11:00AM,793
6,PS 274,03/15/2018,10:00-11:00AM,740
6,PS 274,04/07/2018,10:00-11:00AM,1848
6,PS 274,04/08/2018,10:00-11:00AM,1620
6,PS 274,04/09/2018,10:00-11:00AM,1984
6,PS 274,04/10/2018,10:00-11:00AM,1923
6,PS 274,04/11/2018,10:00-11:00AM,1928
6,PS 274,04/12/2018,10:00-11:00AM,1902
6,PS 274,04/13/2018,10:00-11:00AM,1906
6,PS 274,04/14/2018,10:00-11:00AM,2066
6,PS 274,04/15/2018,10:00-11:00AM,1625
6,PS 274,09/09/2017,10:00-11:00AM,2774
6,PS 274,09/10/2017,10:00-11:00AM,2338
6,PS 274,09/11/2017,10:00-11:00AM,2684
6,PS 274,09/12/2017,10:00-11:00AM,2682
6,PS 274,09/13/2017,10:00-11:00AM,2596
6,PS 274,09/14/2017,10:00-11:00AM,2625
6,PS 274,09/15/2017,10:00-11:00AM,2673
6,PS 274,09/16/2017,10:00-11:00AM,2852
6,PS 274,09/17/2017,10:00-11:00AM,2345
6,PS 274,09/23/2017,10:00-11:00AM,4313
6,PS 274,09/24/2017,10:00-11:00AM,3669
6,PS 274,09/25/2017,10:00-11:00AM,3938
6,PS 274,09/26/2017,10:00-11:00AM,3967
6,PS 274,09/27/2017,10:00-11:00AM,3765
6,PS 274,09/28/2017,10:00-11:00AM,4009
6,PS 274,09/29/2017,10:00-11:00AM,4288
6,PS 274,09/30/2017,10:00-11:00AM,6041
6,PS 274,10/01/2017,10:00-11:00AM,5248
6,PS 274,10/02/2017,10:00-11:00AM,1912
6,PS 274,10/03/2017,10:00-11:00AM,1903
6,PS 274,10/04/2017,10:00-11:00AM,1802
6,PS 274,10/05/2017,10:00-11:00AM,1867
6,PS 274,10/06/2017,10:00-11:00AM,1952
6,PS 274,10/07/2017,10:00-11:00AM,2881
6,PS 274,10/08/2017,10:00-11:00AM,2020
6,PS 274,10/09/2017,10:00-11:00AM,812
6,PS 274,10/10/2017,10:00-11:00AM,1030
6,PS 274,10/11/2017,10:00-11:00AM,878
6,PS 274,10/12/2017,10:00-11:00AM,946
6,PS 274,10/13/2017,10:00-11:00AM,968
6,PS 274,10/14/2017,10:00-11:00AM,885
6,PS 274,10/15/2017,10:00-11:00AM,732
6,PS 274,10/28/2017,10:00-11:00AM,1108
6,PS 274,10/29/2017,10:00-11:00AM,1057
6,PS 274,10/30/2017,10:00-11:00AM,1150
6,PS 274,10/31/2017,10:00-11:00AM,1170
6,PS 274,11/01/2017,10:00-11:00AM,1132
6,PS 274,11/02/2017,10:00-11:00AM,1134
6,PS 274,11/03/2017,10:00-11:00AM,1254
6,PS 274,11/04/2017,10:00-11:00AM,2537
6,PS 274,11/05/2017,10:00-11:00AM,2572
6,PS 274,11/06/2017,10:00-11:00AM,1459
6,PS 274,11/07/2017,10:00-11:00AM,1562
6,PS 274,11/08/2017,10:00-11:00AM,1618
6,PS 274,11/09/2017,10:00-11:00AM,1552
6,PS 274,11/10/2017,10:00-11:00AM,1483
6,PS 274,11/11/2017,10:00-11:00AM,7669
6,PS 274,11/12/2017,10:00-11:00AM,6855
6,PS 274,11/13/2017,10:00-11:00AM,6560
6,PS 274,11/14/2017,10:00-11:00AM,6645
6,PS 274,11/15/2017,10:00-11:00AM,6635
6,PS 274,11/16/2017,10:00-11:00AM,6774
6,PS 274,11/17/2017,10:00-11:00AM,6936
6,PS 274,11/18/2017,10:00-11:00AM,6787
6,PS 274,11/19/2017,10:00-11:00AM,5783
8,IS 74,01/20/2018,10:00-11:00AM,594
8,IS 74,01/21/2018,10:00-11:00AM,432
8,IS 74,01/22/2018,10:00-11:00AM,625
8,IS 74,01/23/2018,10:00-11:00AM,666
8,IS 74,01/24/2018,10:00-11:00AM,615
8,IS 74,01/25/2018,10:00-11:00AM,599
8,IS 74,01/26/2018,10:00-11:00AM,618
8,IS 74,01/27/2018,10:00-11:00AM,512
8,IS 74,01/28/2018,10:00-11:00AM,448
8,IS 74,10/28/2017,10:00-11:00AM,460
8,IS 74,10/29/2017,10:00-11:00AM,383
8,IS 74,10/30/2017,10:00-11:00AM,581
8,IS 74,10/31/2017,10:00-11:00AM,561
8,IS 74,11/01/2017,10:00-11:00AM,533
8,IS 74,11/02/2017,10:00-11:00AM,541
8,IS 74,11/03/2017,10:00-11:00AM,533
8,IS 74,11/04/2017,10:00-11:00AM,2804
8,IS 74,11/05/2017,10:00-11:00AM,1996
8,IS 74,11/06/2017,10:00-11:00AM,2457
8,IS 74,11/07/2017,10:00-11:00AM,2546
8,IS 74,11/08/2017,10:00-11:00AM,2716
8,IS 74,11/09/2017,10:00-11:00AM,2568
8,IS 74,11/10/2017,10:00-11:00AM,2455
8,IS 74,11/11/2017,10:00-11:00AM,2348
8,IS 74,11/12/2017,10:00-11:00AM,1961
10,PS 314,04/07/2018,10:00-11:00AM,440
10,PS 314,04/08/2018,10:00-11:00AM,423
10,PS 314,04/09/2018,10:00-11:00AM,588
10,PS 314,04/10/2018,10:00-11:00AM,588
10,PS 314,04/11/2018,10:00-11:00AM,578
10,PS 314,04/12/2018,10:00-11:00AM,566
10,PS 314,04/13/2018,10:00-11:00AM,550
10,PS 314,04/14/2018,10:00-11:00AM,532
10,PS 314,04/15/2018,10:00-11:00AM,362
10,PS 314,09/09/2017,10:00-11:00AM,2468
10,PS 314,09/10/2017,10:00-11:00AM,2462
10,PS 314,09/11/2017,10:00-11:00AM,2517
10,PS 314,09/12/2017,10:00-11:00AM,2413
10,PS 314,09/13/2017,10:00-11:00AM,2561
10,PS 314,09/14/2017,10:00-11:00AM,2453
10,PS 314,09/15/2017,10:00-11:00AM,2317
10,PS 314,09/16/2017,10:00-11:00AM,2479
10,PS 314,09/17/2017,10:00-11:00AM,2525
10,PS 314,09/23/2017,10:00-11:00AM,1524
10,PS 314,09/24/2017,10:00-11:00AM,1539
10,PS 314,09/25/2017,10:00-11:00AM,2076
10,PS 314,09/26/2017,10:00-11:00AM,2023
10,PS 314,09/27/2017,10:00-11:00AM,1941
10,PS 314,09/28/2017,10:00-11:00AM,2026
10,PS 314,09/29/2017,10:00-11:00AM,1760
10,PS 314,09/30/2017,10:00-11:00AM,1367
10,PS 314,10/01/2017,10:00-11:00AM,1518
10,PS 314,10/21/2017,10:00-11:00AM,2278
10,PS 314,10/22/2017,10:00-11:00AM,1839
10,PS 314,10/23/2017,10:00-11:00AM,2471
10,PS 314,10/24/2017,10:00-11:00AM,2574
10,PS 314,10/25/2017,10:00-11:00AM,2470
10,PS 314,10/26/2017,10:00-11:00AM,2512
10,PS 314,10/27/2017,10:00-11:00AM,2358
10,PS 314,10/28/2017,10:00-11:00AM,4335
10,PS 314,10/29/2017,10:00-11:00AM,4208
10,PS 314,10/30/2017,10:00-11:00AM,2830
10,PS 314,10/31/2017,10:00-11:00AM,2723
10,PS 314,11/01/2017,10:00-11:00AM,3021
10,PS 314,11/02/2017,10:00-11:00AM,3006
10,PS 314,11/03/2017,10:00-11:00AM,3094
10,PS 314,11/04/2017,10:00-11:00AM,2478
10,PS 314,11/05/2017,10:00-11:00AM,2349
10,PS 314,11/06/2017,10:00-11:00AM,191
10,PS 314,11/07/2017,10:00-11:00AM,199
10,PS 314,11/08/2017,10:00-11:00AM,216
10,PS 314,11/09/2017,10:00-11:00AM,189
10,PS 314,11/10/2017,10:00-11:00AM,187
10,PS 314,11/11/2017,10:00-11:00AM,5817
10,PS 314,11/12/2017,10:00-11:00AM,6567
10,PS 314,11/13/2017,10:00-11:00AM,6583
10,PS 314,11/14/2017,10:00-11:00AM,6567
10,PS 314,11/15/2017,10:00-11:00AM,6736
10,PS 314,11/16/2017,10:00-11:00AM,7097
10,PS 314,11/17/2017,10:00-11:00AM,7168
10,PS 314,11/18/2017,10:00-11:00AM,5761
10,PS 314,11/19/2017,10:00-11:00AM,6490
13,Maspeth,03/04/2017,10:00-11:00AM,1135
13,Maspeth,03/05/2017,10:00-11:00AM,804
13,Maspeth,03/06/2017,10:00-11:00AM,885
13,Maspeth,03/07/2017,10:00-11:00AM,904
13,Maspeth,03/08/2017,10:00-11:00AM,942
13,Maspeth,03/09/2017,10:00-11:00AM,1000
13,Maspeth,03/10/2017,10:00-11:00AM,755
13,Maspeth,03/11/2017,10:00-11:00AM,1088
13,Maspeth,03/12/2017,10:00-11:00AM,744
13,Maspeth,09/09/2017,10:00-11:00AM,1011
13,Maspeth,09/10/2017,10:00-11:00AM,729
13,Maspeth,09/11/2017,10:00-11:00AM,1101
13,Maspeth,09/12/2017,10:00-11:00AM,1067
13,Maspeth,09/13/2017,10:00-11:00AM,1040
13,Maspeth,09/14/2017,10:00-11:00AM,996
13,Maspeth,09/15/2017,10:00-11:00AM,1226
13,Maspeth,09/16/2017,10:00-11:00AM,1105
13,Maspeth,09/17/2017,10:00-11:00AM,792
13,Maspeth,09/23/2017,10:00-11:00AM,1544
13,Maspeth,09/24/2017,10:00-11:00AM,1215
13,Maspeth,09/25/2017,10:00-11:00AM,1876
13,Maspeth,09/26/2017,10:00-11:00AM,1746
13,Maspeth,09/27/2017,10:00-11:00AM,1753
13,Maspeth,09/28/2017,10:00-11:00AM,1662
13,Maspeth,09/29/2017,10:00-11:00AM,1697
13,Maspeth,09/30/2017,10:00-11:00AM,5571
13,Maspeth,10/01/2017,10:00-11:00AM,4809
13,Maspeth,10/02/2017,10:00-11:00AM,4239
13,Maspeth,10/03/2017,10:00-11:00AM,4496
13,Maspeth,10/04/2017,10:00-11:00AM,4244
13,Maspeth,10/05/2017,10:00-11:00AM,4051
13,Maspeth,10/06/2017,10:00-11:00AM,4163
13,Maspeth,10/07/2017,10:00-11:00AM,4449
13,Maspeth,10/08/2017,10:00-11:00AM,3562
24,IS 52,01/20/2018,10:00-11:00AM,829
24,IS 52,01/21/2018,10:00-11:00AM,698
24,IS 52,01/22/2018,10:00-11:00AM,920
24,IS 52,01/23/2018,10:00-11:00AM,968
24,IS 52,01/24/2018,10:00-11:00AM,1003
24,IS 52,01/25/2018,10:00-11:00AM,984
24,IS 52,01/26/2018,10:00-11:00AM,992
24,IS 52,01/27/2018,10:00-11:00AM,931
24,IS 52,01/28/2018,10:00-11:00AM,642
24,IS 52,09/23/2017,10:00-11:00AM,69
24,IS 52,09/24/2017,10:00-11:00AM,84
24,IS 52,09/25/2017,10:00-11:00AM,108
24,IS 52,09/26/2017,10:00-11:00AM,100
24,IS 52,09/27/2017,10:00-11:00AM,79
24,IS 52,09/28/2017,10:00-11:00AM,66
24,IS 52,09/29/2017,10:00-11:00AM,101
24,IS 52,09/30/2017,10:00-11:00AM,1314
24,IS 52,10/01/2017,10:00-11:00AM,1092
24,IS 52,10/02/2017,10:00-11:00AM,1431
24,IS 52,10/03/2017,10:00-11:00AM,1565
24,IS 52,10/04/2017,10:00-11:00AM,1439
24,IS 52,10/05/2017,10:00-11:00AM,1471
24,IS 52,10/06/2017,10:00-11:00AM,1472
24,IS 52,10/07/2017,10:00-11:00AM,1352
24,IS 52,10/08/2017,10:00-11:00AM,914
25,Millbrook,04/07/2018,10:00-11:00AM,518
25,Millbrook,04/08/2018,10:00-11:00AM,609
25,Millbrook,04/09/2018,10:00-11:00AM,492
25,Millbrook,04/10/2018,10:00-11:00AM,516
25,Millbrook,04/11/2018,10:00-11:00AM,470
25,Millbrook,04/12/2018,10:00-11:00AM,353
25,Millbrook,04/13/2018,10:00-11:00AM,399
25,Millbrook,04/14/2018,10:00-11:00AM,549
25,Millbrook,04/15/2018,10:00-11:00AM,574
34,White Plains,03/03/2018,10:00-11:00AM,1088
34,White Plains,03/04/2018,10:00-11:00AM,884
34,White Plains,03/05/2018,10:00-11:00AM,1033
34,White Plains,03/06/2018,10:00-11:00AM,1311
34,White Plains,03/07/2018,10:00-11:00AM,904
34,White Plains,03/08/2018,10:00-11:00AM,975
34,White Plains,03/09/2018,10:00-11:00AM,1098
34,White Plains,03/10/2018,10:00-11:00AM,1211
34,White Plains,03/12/2018,10:00-11:00AM,1216
34,White Plains,03/13/2018,10:00-11:00AM,976
34,White Plains,03/14/2018,10:00-11:00AM,1074
34,White Plains,03/15/2018,10:00-11:00AM,1039
34,White Plains,09/23/2017,10:00-11:00AM,797
34,White Plains,09/24/2017,10:00-11:00AM,770
34,White Plains,09/25/2017,10:00-11:00AM,605
34,White Plains,09/26/2017,10:00-11:00AM,597
34,White Plains,09/27/2017,10:00-11:00AM,643
34,White Plains,09/28/2017,10:00-11:00AM,610
34,White Plains,09/29/2017,10:00-11:00AM,653
34,White Plains,09/30/2017,10:00-11:00AM,746
34,White Plains,10/01/2017,10:00-11:00AM,773
46,Babylon,09/23/2017,10:00-11:00AM,900
46,Babylon,09/24/2017,10:00-11:00AM,600
46,Babylon,09/25/2017,10:00-11:00AM,1348
46,Babylon,09/26/2017,10:00-11:00AM,1088
46,Babylon,09/27/2017,10:00-11:00AM,1464
46,Babylon,09/28/2017,10:00-11:00AM,1217
46,Babylon,09/29/2017,10:00-11:00AM,1135
46,Babylon,09/30/2017,10:00-11:00AM,980
46,Babylon,10/01/2017,10:00-11:00AM,657
53,Eisenhower Park,09/23/2017,10:00-11:00AM,518
53,Eisenhower Park,09/24/2017,10:00-11:00AM,381
53,Eisenhower Park,09/25/2017,10:00-11:00AM,601
53,Eisenhower Park,09/26/2017,10:00-11:00AM,646
53,Eisenhower Park,09/27/2017,10:00-11:00AM,632
53,Eisenhower Park,09/28/2017,10:00-11:00AM,624
53,Eisenhower Park,09/29/2017,10:00-11:00AM,557
53,Eisenhower Park,09/30/2017,10:00-11:00AM,452
53,Eisenhower Park,10/01/2017,10:00-11:00AM,353
53,Eisenhower Park,10/07/2017,10:00-11:00AM,182
53,Eisenhower Park,10/08/2017,10:00-11:00AM,86
53,Eisenhower Park,10/09/2017,10:00-11:00AM,107
53,Eisenhower Park,10/10/2017,10:00-11:00AM,258
53,Eisenhower Park,10/11/2017,10:00-11:00AM,253
53,Eisenhower Park,10/12/2017,10:00-11:00AM,231
53,Eisenhower Park,10/13/2017,10:00-11:00AM,249
53,Eisenhower Park,10/14/2017,10:00-11:00AM,184
53,Eisenhower Park,10/15/2017,10:00-11:00AM,90
53,Eisenhower Park,10/21/2017,10:00-11:00AM,95
53,Eisenhower Park,10/22/2017,10:00-11:00AM,83
53,Eisenhower Park,10/23/2017,10:00-11:00AM,88
53,Eisenhower Park,10/24/2017,10:00-11:00AM,84
53,Eisenhower Park,10/25/2017,10:00-11:00AM,88
53,Eisenhower Park,10/26/2017,10:00-11:00AM,74
53,Eisenhower Park,10/27/2017,10:00-11:00AM,86
53,Eisenhower Park,10/28/2017,10:00-11:00AM,113
53,Eisenhower Park,10/29/2017,10:00-11:00AM,58
53,Eisenhower Park,11/04/2017,10:00-11:00AM,1317
53,Eisenhower Park,11/05/2017,10:00-11:00AM,1195
53,Eisenhower Park,11/06/2017,10:00-11:00AM,993
53,Eisenhower Park,11/07/2017,10:00-11:00AM,1249
53,Eisenhower Park,11/08/2017,10:00-11:00AM,1205
53,Eisenhower Park,11/09/2017,10:00-11:00AM,1132
53,Eisenhower Park,11/10/2017,10:00-11:00AM,1190
53,Eisenhower Park,11/11/2017,10:00-11:00AM,1729
53,Eisenhower Park,11/12/2017,10:00-11:00AM,1814
53,Eisenhower Park,11/13/2017,10:00-11:00AM,542
53,Eisenhower Park,11/14/2017,10:00-11:00AM,562
53,Eisenhower Park,11/15/2017,10:00-11:00AM,541
53,Eisenhower Park,11/16/2017,10:00-11:00AM,575
53,Eisenhower Park,11/17/2017,10:00-11:00AM,581
53,Eisenhower Park,11/18/2017,10:00-11:00AM,408
53,Eisenhower Park,11/19/2017,10:00-11:00AM,528
57,NYBG,04/07/2018,10:00-11:00AM,5351
57,NYBG,04/08/2018,10:00-11:00AM,4834
57,NYBG,04/09/2018,10:00-11:00AM,5031
57,NYBG,04/10/2018,10:00-11:00AM,5490
57,NYBG,04/11/2018,10:00-11:00AM,4944
57,NYBG,04/12/2018,10:00-11:00AM,5208
57,NYBG,04/13/2018,10:00-11:00AM,5475
57,NYBG,04/14/2018,10:00-11:00AM,5390
57,NYBG,04/15/2018,10:00-11:00AM,4512
57,NYBG,09/23/2017,10:00-11:00AM,1788
57,NYBG,09/24/2017,10:00-11:00AM,1206
57,NYBG,09/25/2017,10:00-11:00AM,1989
57,NYBG,09/26/2017,10:00-11:00AM,2049
57,NYBG,09/27/2017,10:00-11:00AM,2002
57,NYBG,09/28/2017,10:00-11:00AM,2003
57,NYBG,09/29/2017,10:00-11:00AM,2127
57,NYBG,09/30/2017,10:00-11:00AM,1790
57,NYBG,10/01/2017,10:00-11:00AM,1164
57,NYBG,10/07/2017,10:00-11:00AM,356
57,NYBG,10/08/2017,10:00-11:00AM,182
57,NYBG,10/09/2017,10:00-11:00AM,310
57,NYBG,10/10/2017,10:00-11:00AM,588
57,NYBG,10/11/2017,10:00-11:00AM,572
57,NYBG,10/12/2017,10:00-11:00AM,615
57,NYBG,10/13/2017,10:00-11:00AM,622
57,NYBG,10/14/2017,10:00-11:00AM,386
57,NYBG,10/15/2017,10:00-11:00AM,270
57,NYBG,10/28/2017,10:00-11:00AM,157
57,NYBG,10/29/2017,10:00-11:00AM,165
57,NYBG,10/30/2017,10:00-11:00AM,139
57,NYBG,10/31/2017,10:00-11:00AM,176
57,NYBG,11/01/2017,10:00-11:00AM,155
57,NYBG,11/02/2017,10:00-11:00AM,142
57,NYBG,11/03/2017,10:00-11:00AM,180
57,NYBG,11/04/2017,10:00-11:00AM,158
57,NYBG,11/05/2017,10:00-11:00AM,179
60,Division Street,03/04/2017,10:00-11:00AM,658
60,Division Street,03/05/2017,10:00-11:00AM,646
60,Division Street,03/06/2017,10:00-11:00AM,663
60,Division Street,03/07/2017,10:00-11:00AM,561
60,Division Street,03/08/2017,10:00-11:00AM,727
60,Division Street,03/09/2017,10:00-11:00AM,718
60,Division Street,03/10/2017,10:00-11:00AM,633
60,Division Street,03/11/2017,10:00-11:00AM,610
60,Division Street,03/12/2017,10:00-11:00AM,555
60,Division Street,09/09/2017,10:00-11:00AM,925
60,Division Street,09/10/2017,10:00-11:00AM,803
60,Division Street,09/11/2017,10:00-11:00AM,866
60,Division Street,09/12/2017,10:00-11:00AM,918
60,Division Street,09/13/2017,10:00-11:00AM,887
60,Division Street,09/14/2017,10:00-11:00AM,908
60,Division Street,09/15/2017,10:00-11:00AM,920
60,Division Street,09/16/2017,10:00-11:00AM,1049
60,Division Street,09/17/2017,10:00-11:00AM,802
60,Division Street,09/30/2017,10:00-11:00AM,3017
60,Division Street,10/01/2017,10:00-11:00AM,2488
60,Division Street,10/02/2017,10:00-11:00AM,3586
60,Division Street,10/03/2017,10:00-11:00AM,3400
60,Division Street,10/04/2017,10:00-11:00AM,3414
60,Division Street,10/05/2017,10:00-11:00AM,3483
60,Division Street,10/06/2017,10:00-11:00AM,3217
60,Division Street,10/07/2017,10:00-11:00AM,2991
60,Division Street,10/08/2017,10:00-11:00AM,2452
60,Division Street,11/04/2017,10:00-11:00AM,2231
60,Division Street,11/05/2017,10:00-11:00AM,1716
60,Division Street,11/06/2017,10:00-11:00AM,2108
60,Division Street,11/07/2017,10:00-11:00AM,2011
60,Division Street,11/08/2017,10:00-11:00AM,1858
60,Division Street,11/09/2017,10:00-11:00AM,2027
60,Division Street,11/10/2017,10:00-11:00AM,2085
60,Division Street,11/11/2017,10:00-11:00AM,5352
60,Division Street,11/12/2017,10:00-11:00AM,5039
60,Division Street,11/13/2017,10:00-11:00AM,2877
60,Division Street,11/14/2017,10:00-11:00AM,3105
60,Division Street,11/15/2017,10:00-11:00AM,3203
60,Division Street,11/16/2017,10:00-11:00AM,3072
60,Division Street,11/17/2017,10:00-11:00AM,2670
60,Division Street,11/18/2017,10:00-11:00AM,3310
60,Division Street,11/19/2017,10:00-11:00AM,3223
61,Fresh Kills West,09/09/2017,10:00-11:00AM,1591
61,Fresh Kills West,09/10/2017,10:00-11:00AM,1269
61,Fresh Kills West,09/11/2017,10:00-11:00AM,1334
61,Fresh Kills West,09/12/2017,10:00-11:00AM,1335
61,Fresh Kills West,09/13/2017,10:00-11:00AM,1351
61,Fresh Kills West,09/14/2017,10:00-11:00AM,1376
61,Fresh Kills West,09/15/2017,10:00-11:00AM,1395
61,Fresh Kills West,09/16/2017,10:00-11:00AM,1568
61,Fresh Kills West,09/17/2017,10:00-11:00AM,1205
61,Fresh Kills West,11/11/2017,10:00-11:00AM,530
61,Fresh Kills West,11/12/2017,10:00-11:00AM,531
61,Fresh Kills West,11/13/2017,10:00-11:00AM,484
61,Fresh Kills West,11/14/2017,10:00-11:00AM,537
61,Fresh Kills West,11/15/2017,10:00-11:00AM,529
61,Fresh Kills West,11/16/2017,10:00-11:00AM,532
61,Fresh Kills West,11/17/2017,10:00-11:00AM,509
61,Fresh Kills West,11/18/2017,10:00-11:00AM,523
61,Fresh Kills West,11/19/2017,10:00-11:00AM,534
62,Queens College,04/07/2018,10:00-11:00AM,2002
62,Queens College,04/08/2018,10:00-11:00AM,2235
62,Queens College,04/09/2018,10:00-11:00AM,2423
62,Queens College,04/10/2018,10:00-11:00AM,2440
62,Queens College,04/11/2018,10:00-11:00AM,2360
62,Queens College,04/12/2018,10:00-11:00AM,2479
62,Queens College,04/13/2018,10:00-11:00AM,2581
62,Queens College,04/14/2018,10:00-11:00AM,2269
62,Queens College,04/15/2018,10:00-11:00AM,2275
62,Queens College,09/09/2017,10:00-11:00AM,2736
62,Queens College,09/10/2017,10:00-11:00AM,2441
62,Queens College,09/11/2017,10:00-11:00AM,3019
62,Queens College,09/12/2017,10:00-11:00AM,2962
62,Queens College,09/13/2017,10:00-11:00AM,2978
62,Queens College,09/14/2017,10:00-11:00AM,2801
62,Queens College,09/15/2017,10:00-11:00AM,2958
62,Queens College,09/16/2017,10:00-11:00AM,2743
62,Queens College,09/17/2017,10:00-11:00AM,2311
62,Queens College,09/23/2017,10:00-11:00AM,1089
62,Queens College,09/24/2017,10:00-11:00AM,941
62,Queens College,09/25/2017,10:00-11:00AM,1032
62,Queens College,09/26/2017,10:00-11:00AM,944
62,Queens College,09/27/2017,10:00-11:00AM,927
62,Queens College,09/28/2017,10:00-11:00AM,961
62,Queens College,09/29/2017,10:00-11:00AM,1063
62,Queens College,09/30/2017,10:00-11:00AM,874
62,Queens College,10/01/2017,10:00-11:00AM,818
62,Queens College,11/11/2017,10:00-11:00AM,7786
62,Queens College,11/12/2017,10:00-11:00AM,8251
62,Queens College,11/13/2017,10:00-11:00AM,7787
62,Queens College,11/14/2017,10:00-11:00AM,8482
62,Queens College,11/15/2017,10:00-11:00AM,8154
62,Queens College,11/16/2017,10:00-11:00AM,7909
62,Queens College,11/17/2017,10:00-11:00AM,8081
62,Queens College,11/18/2017,10:00-11:00AM,8314
62,Queens College,11/19/2017,10:00-11:00AM,8111
64,Queens Near Road,04/07/2018,10:00-11:00AM,662
64,Queens Near Road,04/08/2018,10:00-11:00AM,528
64,Queens Near Road,04/09/2018,10:00-11:00AM,664
64,Queens Near Road,04/10/2018,10:00-11:00AM,635
64,Queens Near Road,04/11/2018,10:00-11:00AM,644
64,Queens Near Road,04/12/2018,10:00-11:00AM,695
64,Queens Near Road,04/13/2018,10:00-11:00AM,725
64,Queens Near Road,04/14/2018,10:00-11:00AM,750
64,Queens Near Road,04/15/2018,10:00-11:00AM,564
64,Queens Near Road,09/09/2017,10:00-11:00AM,2658
64,Queens Near Road,09/10/2017,10:00-11:00AM,2231
64,Queens Near Road,09/11/2017,10:00-11:00AM,2671
64,Queens Near Road,09/12/2017,10:00-11:00AM,2785
64,Queens Near Road,09/13/2017,10:00-11:00AM,2717
64,Queens Near Road,09/14/2017,10:00-11:00AM,2963
64,Queens Near Road,09/15/2017,10:00-11:00AM,2886
64,Queens Near Road,09/16/2017,10:00-11:00AM,2731
